anchor_cat,positive_cat,negative_cat
n04604644,n01806567,n07860988
n04067472,n02108551,n03179701
n03459775,n07693725,n02807133
n03803284,n03837869,n02096437
n01806567,n02115913,n03250847
n01632777,n01744401,n03133878
n02051845,n03404251,n04252225
n04392985,n01739381,n03782006
n02412080,n02437312,n03733805
n04317175,n02730930,n02086079
n01532829,n02281406,n03877472
n02979186,n01737021,n04429376
n03777754,n04548362,n03733805
n03958227,n01669191,n03482405
n02111500,n02108915,n02091467
n02102480,n02128385,n04069434
n02786058,n01943899,n03388043
n04111531,n03930630,n02667093
n01728572,n02107683,n04254680
n02497673,n02108422,n03697007
n09229709,n07583066,n03642806
n03394916,n01735189,n02859443
n02087394,n02165105,n09399592
n03721384,n02277742,n02814533
n02999410,n02909870,n04004767
n02963159,n03891251,n01755581
n02108000,n02233338,n02859443
n07880968,n09229709,n04037443
n03670208,n02074367,n03637318
n02100877,n03445924,n01968897
n04356056,n07615774,n02276258
n02676566,n03109150,n07714990
n07714571,n03775071,n04467665
n03125729,n02488291,n04252225
n02965783,n03538406,n03983396
n07565083,n01774750,n02606052
n02749479,n02094258,n02114548
n02071294,n02487347,n03014705
n01755581,n07697537,n02894605
n07932039,n03658185,n02114367
n01558993,n02132136,n03991062
n03447721,n01665541,n03393912
n03127747,n02206856,n04033995
n03201208,n04252225,n02108422
n04026417,n03724870,n01843383
n02087394,n03868863,n04238763
n02769748,n03676483,n04033995
n02106662,n02102973,n04476259
n02219486,n02999410,n02840245
n02814860,n02091134,n04090263
n02457408,n02105412,n04141327
n02699494,n02963159,n07715103
n02100735,n02123597,n03347037
n03733131,n02422106,n04613696
n02699494,n03314780,n04251144
n04550184,n04192698,n04118776
n02110806,n01664065,n04596742
n04596742,n07714990,n04141327
n01698640,n02894605,n07717410
n02123394,n02536864,n04550184
n02093754,n03445924,n04604644
n03344393,n07875152,n02105056
n02747177,n04133789,n03958227
n02108422,n01744401,n04599235
n02808440,n01860187,n02504458
n03857828,n03133878,n02422106
n03920288,n03290653,n02117135
n07584110,n01945685,n04008634
n02086910,n02102318,n07565083
n03197337,n03777754,n06596364
n04209239,n07695742,n02086910
n04270147,n01729977,n03916031
n02134418,n02028035,n03967562
n04039381,n01824575,n02687172
n09428293,n02840245,n03832673
n04560804,n04008634,n06596364
n01824575,n01697457,n04417672
n02094114,n01978455,n02396427
n01798484,n03876231,n03637318
n01622779,n02859443,n04004767
n04428191,n03658185,n04065272
n12998815,n01664065,n04389033
n02113023,n04418357,n02281406
n01914609,n02488291,n02091635
n04392985,n01739381,n03967562
n01770393,n02769748,n02666196
n02704792,n02110063,n02117135
n04487394,n01616318,n03662601
n02483362,n02481823,n07718472
n02787622,n12998815,n01514668
n03372029,n02769748,n04429376
n04116512,n04254120,n02134084
n02410509,n03045698,n03661043
n02114712,n02123159,n02883205
n03825788,n04509417,n04296562
n03630383,n02835271,n02870880
n03529860,n03452741,n03761084
n04344873,n04404412,n01531178
n03133878,n02490219,n03786901
n04285008,n02110063,n02018207
n09421951,n01632458,n04552348
n01980166,n01945685,n02113023
n03535780,n02206856,n02074367
n02346627,n01753488,n02120079
n03062245,n01943899,n02033041
n04069434,n04398044,n02281406
n03544143,n07760859,n02129165
n03599486,n02009912,n07892512
n02493793,n04493381,n04086273
n02704792,n01744401,n02090622
n02488291,n03445924,n15075141
n03837869,n01728920,n04141327
n02125311,n02802426,n03729826
n07614500,n09835506,n03761084
n03837869,n03459775,n02444819
n02640242,n07745940,n03400231
n04479046,n02951358,n02098105
n03337140,n02138441,n02917067
n04044716,n07860988,n04037443
n01847000,n02092339,n03461385
n02233338,n01737021,n13133613
n02328150,n03840681,n01820546
n02895154,n02088238,n03983396
n04147183,n02834397,n07584110
n03255030,n01695060,n02692877
n04479046,n02669723,n03075370
n03494278,n03457902,n03775546
n03637318,n03089624,n04380533
n02687172,n03085013,n02105056
n02841315,n03584829,n07753275
n04336792,n12057211,n02090622
n01644373,n03110669,n15075141
n04465501,n03977966,n04604644
n02708093,n04275548,n01983481
n04116512,n01530575,n01797886
n02879718,n02096051,n02480495
n03792972,n03379051,n01796340
n02102177,n12768682,n02120079
n03706229,n02971356,n04456115
n01883070,n13037406,n12144580
n04560804,n03110669,n09193705
n02951585,n04371430,n03998194
n04612504,n02804414,n09332890
n01774384,n01882714,n04435653
n02092339,n01756291,n06794110
n04131690,n02412080,n02699494
n02112018,n01693334,n02114367
n03709823,n02484975,n11879895
n02489166,n03599486,n03720891
n02128925,n03127747,n03733281
n03920288,n02317335,n02089973
n02395406,n04228054,n04136333
n01685808,n09472597,n07590611
n03803284,n01491361,n03935335
n07584110,n01695060,n04347754
n03594945,n01775062,n04562935
n01682714,n02087394,n02492035
n04277352,n04371774,n02097298
n01770393,n03775071,n04486054
n02017213,n04355933,n04418357
n04579432,n07584110,n02492660
n04532670,n03954731,n01770081
n02483362,n03935335,n03000134
n04429376,n03773504,n02804610
n03127747,n01877812,n03642806
n02977058,n07716906,n04238763
n02099601,n02086646,n03661043
n03658185,n01622779,n02730930
n04005630,n07873807,n02099429
n03529860,n02841315,n04417672
n04552348,n02111277,n02088466
n04254777,n03627232,n04069434
n04332243,n02107683,n07730033
n01882714,n02097658,n02699494
n07754684,n01669191,n02102318
n03259280,n02111129,n02113978
n02692877,n07714990,n03063599
n03729826,n02317335,n02950826
n04482393,n04296562,n02018207
n02526121,n01984695,n02687172
n04310018,n01945685,n02097474
n04275548,n04208210,n02088094
n02443484,n03868863,n01530575
n02963159,n03692522,n01582220
n03538406,n02108551,n03297495
n02802426,n04557648,n07718472
n01729322,n02787622,n04591713
n03787032,n02056570,n04258138
n02113624,n01806567,n02100735
n04259630,n01667114,n02690373
n06785654,n03721384,n03877845
n01631663,n01930112,n07565083
n03857828,n01734418,n01641577
n03208938,n04357314,n02114367
n04418357,n03697007,n03249569
n03706229,n03895866,n02999410
n02115641,n02808304,n12144580
n01917289,n04409515,n03207941
n02100583,n02504458,n02090622
n02012849,n13044778,n02504458
n04557648,n02877765,n02110806
n04136333,n04447861,n03590841
n04584207,n02226429,n07873807
n01817953,n13040303,n03884397
n01675722,n02110063,n03729826
n01910747,n04009552,n06874185
n02113023,n02093859,n04347754
n02129604,n02106662,n02114855
n12057211,n03874599,n03642806
n03781244,n02096585,n02088466
n04086273,n03868242,n03983396
n04590129,n07860988,n02229544
n02483362,n03325584,n04311004
n03804744,n04372370,n02091467
n02119789,n01560419,n04041544
n03584254,n02115913,n03527444
n01910747,n01735189,n02027492
n07614500,n02123159,n04286575
n04086273,n03045698,n02963159
n04371430,n04399382,n02747177
n01943899,n04200800,n02093256
n01773157,n09256479,n04493381
n03887697,n01829413,n15075141
n03843555,n02106662,n04258138
n02236044,n02504013,n02128385
n04591157,n02837789,n03887697
n02085936,n02088238,n04259630
n07892512,n03787032,n04326547
n01847000,n03535780,n03804744
n03950228,n02110185,n02640242
n02094433,n03394916,n07579787
n02906734,n03372029,n02093647
n03388043,n04515003,n02100236
n02168699,n13044778,n03345487
n03075370,n04522168,n02655020
n02783161,n02088364,n02117135
n01978455,n04501370,n04505470
n03388549,n03998194,n01734418
n06359193,n04482393,n02963159
n02115913,n02123045,n02883205
n03967562,n02607072,n01797886
n03584829,n02487347,n01817953
n02445715,n02484975,n02883205
n02114712,n03803284,n03776460
n07734744,n04009552,n04033901
n07615774,n02096585,n01770081
n01601694,n03891251,n03733805
n03761084,n04330267,n03657121
n02091134,n02487347,n04049303
n03388549,n04192698,n02396427
n02093428,n02493793,n09332890
n02115641,n03710193,n02092339
n07584110,n07716358,n03877845
n02088632,n01644900,n04435653
n04179913,n01944390,n01820546
n02009912,n02007558,n09288635
n07697313,n03492542,n01697457
n03100240,n02317335,n03983396
n04023962,n02536864,n02100877
n04613696,n07742313,n12144580
n03457902,n01924916,n01689811
n02107312,n01729977,n09288635
n04111531,n02950826,n04285008
n03134739,n03445924,n03970156
n02105641,n02226429,n03788195
n04542943,n04376876,n02123394
n01950731,n04548362,n03961711
n02342885,n04070727,n01682714
n02397096,n02123159,n02808440
n04275548,n02843684,n02090622
n02437616,n04228054,n04069434
n02137549,n02948072,n02823750
n13044778,n03599486,n03980874
n04347754,n03216828,n02096585
n02091032,n01704323,n03775546
n02480855,n03786901,n03223299
n04493381,n03623198,n01797886
n02364673,n01644900,n04435653
n04347754,n03249569,n02730930
n01910747,n02487347,n02091635
n02793495,n04346328,n02106662
n03417042,n02092002,n07715103
n02794156,n02104365,n03584829
n02977058,n07716906,n02802426
n02027492,n04125021,n04536866
n02422699,n03599486,n03657121
n04069434,n04005630,n02480495
n01796340,n03761084,n09332890
n02231487,n01697457,n01797886
n01558993,n02113023,n03109150
n02111889,n03220513,n07802026
n01669191,n04099969,n01558993
n02088466,n02487347,n03947888
n07873807,n04264628,n04296562
n02009229,n02114712,n07873807
n04486054,n01560419,n03594734
n02437616,n03496892,n03661043
n04591157,n07745940,n03887697
n03018349,n04254777,n04371430
n02113978,n03857828,n04347754
n02690373,n02895154,n03223299
n01739381,n01494475,n03950228
n01798484,n02099712,n03838899
n03259280,n01784675,n02167151
n07695742,n02108915,n03877472
n03290653,n02007558,n02229544
n02641379,n03218198,n04557648
n02790996,n02487347,n03344393
n02085782,n02403003,n02950826
n03527444,n01614925,n07720875
n02092002,n03197337,n09193705
n01873310,n03692522,n03877472
n04153751,n02769748,n02389026
n01729977,n01877812,n09428293
n07860988,n01943899,n04418357
n03777568,n07753113,n02783161
n04228054,n02090379,n03216828
n02869837,n03692522,n02114367
n04485082,n03188531,n03187595
n03763968,n04235860,n01558993
n02104029,n01986214,n07248320
n01872401,n01914609,n11879895
n02950826,n04428191,n04118776
n06359193,n03026506,n03775071
n02950826,n02526121,n04153751
n02093256,n03394916,n02974003
n02091635,n03255030,n01631663
n02056570,n03595614,n04116512
n03791053,n02843684,n02883205
n04254777,n01944390,n03598930
n02086240,n02808304,n03388043
n03495258,n02051845,n04592741
n12620546,n02487347,n01820546
n03207743,n03944341,n04069434
n03947888,n02123597,n01795545
n01829413,n01873310,n02840245
n03291819,n01740131,n02823750
n03496892,n02328150,n02114548
n02110185,n04133789,n04049303
n04120489,n04228054,n01558993
n03706229,n02971356,n03223299
n02422106,n01910747,n02098105
n02397096,n02500267,n02002556
n02788148,n03958227,n02105056
n02108551,n02096294,n02009229
n01582220,n01784675,n03903868
n04136333,n02747177,n02129604
n01775062,n03325584,n04347754
n03271574,n01984695,n02129604
n03461385,n02690373,n02692877
n01944390,n01688243,n04049303
n07749582,n03676483,n01806143
n02105056,n02086240,n02342885
n03459775,n03666591,n01558993
n01641577,n07920052,n09332890
n01677366,n02992211,n03770679
n02992529,n02860847,n02086240
n04238763,n04040759,n02113186
n03042490,n01872401,n02009229
n04192698,n01806567,n11879895
n03337140,n01694178,n04613696
n04592741,n02481823,n02492660
n12057211,n03124170,n02807133
n01773157,n07718747,n02490219
n09229709,n03874599,n04266014
n02749479,n02094258,n04493381
n02091635,n02443484,n04435653
n03187595,n04192698,n07714571
n03602883,n03627232,n02486410
n03417042,n02607072,n02099712
n03498962,n02443484,n02085620
n02138441,n02481823,n02701002
n02795169,n04317175,n03692522
n02013706,n03954731,n07836838
n02106382,n02018207,n03485407
n03483316,n04423845,n02708093
n03196217,n03045698,n03733805
n07565083,n01855032,n02098105
n07684084,n04458633,n04591713
n04204347,n02165105,n04486054
n03662601,n04370456,n02444819
n03595614,n01981276,n02097209
n01592084,n04238763,n02094433
n03720891,n09472597,n03857828
n09421951,n04037443,n03445777
n01833805,n03220513,n07875152
n02077923,n01688243,n04069434
n04380533,n03935335,n02504013
n03958227,n02951358,n03637318
n01530575,n03891251,n02100877
n04483307,n01910747,n01798484
n04355338,n03085013,n01978455
n02342885,n03325584,n07932039
n02510455,n02111889,n02090622
n03791053,n02403003,n07714571
n01580077,n02487347,n03877845
n04162706,n04325704,n02124075
n04328186,n02437616,n01682714
n02408429,n02096051,n03461385
n04479046,n01739381,n04429376
n02107574,n03982430,n04592741
n02095570,n03467068,n02971356
n02105505,n01990800,n02892201
n02281787,n04501370,n02391049
n04037443,n02093859,n01917289
n03127747,n02099849,n04486054
n09472597,n02422699,n02088094
n04285008,n01917289,n04482393
n02701002,n01985128,n02099429
n02699494,n02317335,n02088632
n02859443,n03417042,n02444819
n02102177,n07695742,n04552348
n04591157,n02165105,n03662601
n02098413,n04133789,n02097047
n02097047,n02102177,n02114548
n03977966,n02328150,n01820546
n04111531,n04487394,n02672831
n02098413,n03249569,n03598930
n12768682,n03868863,n02492035
n07248320,n01729322,n04033995
n03657121,n04370456,n03721384
n02493509,n02843684,n02174001
n03956157,n04548280,n02089973
n02493793,n01985128,n04037443
n02101006,n02066245,n03452741
n02077923,n03854065,n02094114
n03623198,n02500267,n07579787
n01729322,n03590841,n02097474
n02108915,n03710721,n03930313
n02108000,n02096051,n04599235
n02906734,n02097130,n03584829
n02783161,n03982430,n02676566
n02988304,n02643566,n03983396
n07875152,n03666591,n09288635
n04149813,n03788365,n04487081
n01695060,n04372370,n02120079
n04389033,n03026506,n03938244
n03838899,n02802426,n04542943
n03825788,n03045698,n07714571
n02137549,n02115913,n02017213
n01644373,n03110669,n02950826
n04347754,n04532670,n02119789
n03124170,n12768682,n03014705
n01978287,n01774750,n04380533
n01807496,n02510455,n03417042
n07248320,n02939185,n04417672
n03775071,n02486410,n02655020
n02097474,n02051845,n02129604
n02097474,n02051845,n07753275
n03710637,n01749939,n02870880
n01693334,n02988304,n03903868
n02113624,n01806567,n02823750
n02098286,n01817953,n02229544
n02104029,n04493381,n03216828
n02112706,n02669723,n02492660
n02930766,n03065424,n06794110
n04065272,n03372029,n01855672
n12985857,n02607072,n01882714
n07613480,n03920288,n02009229
n02105505,n02096051,n02095570
n02091467,n02111277,n03062245
n03345487,n03424325,n03775546
n01944390,n02094258,n02114712
n03967562,n02869837,n04443257
n01774384,n02097658,n02106030
n02085936,n02086079,n02233338
n04525038,n04133789,n03018349
n02113712,n03602883,n03729826
n03775071,n01914609,n03598930
n02085936,n12267677,n01751748
n04254120,n04023962,n03770679
n02699494,n03871628,n02966687
n04049303,n04229816,n01675722
n02834397,n02398521,n01806143
n02443484,n01688243,n04476259
n02110063,n02090379,n09428293
n04542943,n02442845,n02825657
n04380533,n03786901,n03733805
n03482405,n04346328,n02114548
n03658185,n02134418,n02443114
n02102480,n03141823,n02823750
n01616318,n07697313,n03291819
n01882714,n03424325,n04033995
n03014705,n07742313,n02389026
n04336792,n04447861,n03938244
n03584829,n01914609,n02490219
n04147183,n03871628,n02085782
n11879895,n03924679,n03775546
n03532672,n02865351,n04023962
n02607072,n02487347,n02097209
n01943899,n07760859,n02494079
n03223299,n02939185,n02108422
n02116738,n02098413,n07579787
n02783161,n07760859,n02094433
n04265275,n01755581,n03594945
n02114367,n02445715,n02974003
n01882714,n02860847,n01531178
n02095889,n07717556,n03983396
n03584254,n03759954,n04263257
n01629819,n02129604,n02319095
n07871810,n02808304,n03017168
n01693334,n03676483,n03642806
n04486054,n03594945,n02493793
n02006656,n04346328,n04429376
n01770081,n02206856,n04033995
n02095570,n03146219,n02676566
n02493509,n02094258,n02447366
n03777754,n01914609,n01755581
n04311004,n04041544,n04487394
n02086240,n01819313,n07718472
n01819313,n02107312,n03933933
n03933933,n02487347,n04355933
n03935335,n02483362,n07248320
n01601694,n02091635,n03532672
n01882714,n04208210,n04417672
n02088466,n01883070,n03930313
n02097209,n03868242,n02963159
n02870880,n04483307,n04550184
n02823750,n03825788,n06794110
n02088094,n02398521,n01820546
