anchor_cat,positive_cat,negative_cat
n02441942,n03793489,n02977058
n03496892,n03179701,n02910353
n02087394,n01753488,n02097474
n02825657,n02025239,n04509417
n02966193,n09229709,n01734418
n03259280,n03724870,n02229544
n02319095,n01990800,n02492660
n01817953,n04542943,n02085620
n01774384,n07760859,n02090622
n02123159,n02782093,n03216828
n04125021,n02206856,n02113023
n03388549,n07716906,n01530575
n02097658,n04310018,n01795545
n02093859,n02110185,n03782006
n04004767,n01614925,n03888257
n01882714,n04462240,n04435653
n01882714,n02823750,n02165456
n03976467,n04372370,n04435653
n01698640,n04228054,n09428293
n04461696,n04070727,n02123394
n03447447,n02105641,n03787032
n02109047,n02102177,n03208938
n04311004,n01784675,n02133161
n03658185,n03920288,n04141327
n07920052,n04004767,n02129165
n02113186,n03788365,n02814533
n02676566,n03692522,n01855672
n03598930,n02169497,n02110806
n02815834,n12620546,n04552348
n02493509,n11939491,n02100735
n04146614,n04099969,n02132136
n02988304,n04074963,n04065272
n01742172,n03220513,n04238763
n03697007,n07714990,n04008634
n02117135,n02092002,n02113186
n03443371,n04099969,n03709823
n02492660,n02109961,n03207941
n02115641,n01910747,n02319095
n03871628,n03443371,n01882714
n03535780,n03594945,n03095699
n07734744,n04367480,n03814639
n01698640,n02280649,n02229544
n02704792,n03788365,n01614925
n02091467,n07717410,n03902125
n03141823,n02108000,n02123045
n03394916,n07716906,n02165456
n04023962,n01955084,n03344393
n02111277,n03255030,n03062245
n02113712,n04476259,n04366367
n07768694,n04548362,n02087046
n02916936,n02492035,n03218198
n01734418,n04040759,n03388549
n03970156,n02860847,n03770679
n03929660,n04367480,n04326547
n03729826,n03481172,n07760859
n02100735,n03843555,n02749479
n03461385,n04328186,n04004767
n09288635,n03637318,n04456115
n01784675,n01693334,n02489166
n01688243,n04041544,n02174001
n02113712,n03623198,n04370456
n02894605,n03047690,n04487081
n03958227,n02100236,n04019541
n02951585,n03344393,n03776460
n01644373,n02837789,n03733805
n03290653,n07754684,n02492035
n04009552,n04458633,n03388549
n03627232,n12768682,n02086240
n02391049,n03424325,n03868242
n03291819,n01644900,n04277352
n01917289,n11939491,n01748264
n02777292,n07802026,n03014705
n02276258,n03481172,n02093256
n02791124,n04336792,n01622779
n04597913,n01914609,n02444819
n04370456,n07873807,n04476259
n01924916,n01494475,n04065272
n02093754,n01945685,n04429376
n07718472,n04355933,n02504458
n03775546,n01739381,n02104365
n04346328,n03733131,n02190166
n04486054,n03179701,n02017213
n02443484,n03710193,n02859443
n02727426,n04372370,n02086240
n03623198,n03146219,n02117135
n02097209,n02966193,n02107312
n01774750,n01784675,n04118538
n01498041,n01518878,n04613696
n03388043,n04228054,n03109150
n02783161,n03125729,n02094258
n04049303,n04462240,n02108422
n02012849,n02860847,n02128757
n01978287,n13044778,n02096437
n01689811,n01729977,n03388549
n03207743,n07871810,n04041544
n03595614,n02206856,n04131690
n02108089,n01871265,n02951585
n02105855,n03841143,n01697457
n04596742,n13054560,n03947888
n03594734,n04019541,n02033041
n03770679,n03599486,n02109961
n02999410,n07745940,n04367480
n04435653,n04179913,n02999410
n01735189,n02793495,n04252225
n04311004,n03180011,n03877472
n03325584,n01855032,n04562935
n04026417,n04548362,n02096437
n02883205,n02094114,n03794056
n01687978,n13037406,n01828970
n02793495,n04005630,n02097474
n02109961,n02403003,n02027492
n01753488,n02169497,n02106030
n04579145,n03146219,n02326432
n02174001,n07717410,n03637318
n01641577,n02281787,n02027492
n03782006,n13054560,n02840245
n04517823,n02486410,n04252225
n07860988,n01917289,n02120505
n04589890,n04040759,n04008634
n02114548,n02504013,n12985857
n04366367,n03662601,n02167151
n02089973,n03773504,n02281406
n01729977,n03146219,n04367480
n03837869,n03196217,n01843065
n07742313,n07880968,n01828970
n01729322,n03124170,n02100877
n02490219,n11939491,n04141327
n03662601,n02504013,n01795545
n04039381,n10148035,n03690938
n04612504,n04044716,n04592741
n03661043,n03272562,n02114855
n01817953,n13040303,n02088364
n03937543,n03124043,n01558993
n03995372,n04044716,n03450230
n02105056,n01537544,n03877845
n02066245,n02747177,n02091244
n02226429,n04584207,n02219486
n02978881,n01776313,n02095570
n03075370,n04522168,n03956157
n02892767,n03590841,n02437616
n02708093,n04589890,n04259630
n04270147,n03100240,n02977058
n03937543,n01955084,n02092339
n03602883,n03125729,n02342885
n02484975,n07860988,n02233338
n02410509,n03045698,n02120505
n03788365,n03874599,n01855672
n03063689,n04067472,n02097047
n03444034,n04548362,n04357314
n02971356,n04127249,n02110806
n02444819,n03109150,n04162706
n09835506,n03372029,n01820546
n01440764,n02869837,n03642806
n02085782,n01806567,n04429376
n03876231,n02808304,n01797886
n01534433,n02085782,n02110806
n03131574,n03676483,n02086240
n02988304,n03792782,n02802426
n02939185,n04367480,n02799071
n09193705,n04447861,n13037406
n03884397,n01784675,n01616318
n03761084,n04152593,n02095314
n02087394,n04146614,n04286575
n02494079,n01773549,n02114855
n02098286,n04542943,n04090263
n03125729,n07932039,n02091467
n02093859,n02110063,n02114548
n02123159,n03887697,n02086910
n04254120,n01664065,n01682714
n02097298,n04418357,n03995372
n01978455,n02165456,n04380533
n02093428,n02101388,n03899768
n03127747,n02177972,n04136333
n01644373,n03032252,n01796340
n02093647,n04591713,n02906734
n04507155,n13052670,n03223299
n03223299,n01682714,n03344393
n03692522,n02607072,n04442312
n07590611,n04536866,n01843065
n04286575,n03691459,n07714571
n03447721,n01532829,n02504458
n07579787,n03992509,n02490219
n04485082,n04067472,n04398044
n04277352,n03720891,n03857828
n02114548,n01677366,n03530642
n03045698,n04350905,n03661043
n13133613,n03000134,n01819313
n07892512,n03457902,n03602883
n02107574,n09229709,n02777292
n01735189,n04392985,n04604644
n02091134,n04146614,n01682714
n04296562,n04428191,n15075141
n03717622,n01955084,n01531178
n03929660,n04265275,n02408429
n01983481,n01729322,n01847000
n04111531,n02966193,n03345487
n02492035,n12267677,n02974003
n04515003,n03888257,n02892201
n03884397,n04501370,n03032252
n03775071,n02102973,n01795545
n04522168,n02346627,n03661043
n02795169,n03627232,n02099429
n02361337,n01440764,n03720891
n03777568,n04540053,n04259630
n03814906,n02488702,n02168699
n03452741,n09256479,n02120079
n01667778,n03255030,n01558993
n09229709,n03710637,n02708093
n01740131,n02102177,n02090622
n03187595,n02097047,n03838899
n02100583,n04536866,n03216828
n03584829,n12620546,n03127925
n13037406,n01687978,n04049303
n02137549,n02112137,n07614500
n02783161,n09472597,n02100583
n04270147,n04040759,n03642806
n02097209,n03125729,n02066245
n03884397,n01784675,n02107574
n02607072,n02403003,n02033041
n02094114,n02108000,n04515003
n03595614,n03692522,n02096585
n03388183,n02892767,n02088466
n12768682,n01943899,n02444819
n12267677,n01855032,n02090622
n04209133,n02408429,n02971356
n02480855,n03691459,n01558993
n02128925,n04522168,n02088094
n07880968,n09256479,n02099429
n03095699,n04442312,n02104029
n02488291,n02325366,n04273569
n02132136,n03840681,n03710193
n02089078,n02939185,n04418357
n03355925,n07693725,n04209133
n02112018,n04209133,n04141327
n04252077,n03891332,n01630670
n04604644,n02666196,n03992509
n02607072,n01491361,n04258138
n07802026,n02417914,n02105056
n01494475,n02808304,n02095314
n03535780,n04273569,n11879895
n03457902,n03598930,n02097474
n03710193,n03223299,n02132136
n01592084,n13044778,n02074367
n01692333,n03838899,n02033041
n02666196,n01924916,n02229544
n03903868,n07695742,n02486261
n04238763,n03208938,n07892512
n02119789,n03134739,n09229709
n02643566,n01983481,n02917067
n04525038,n03814906,n02486261
n01755581,n09288635,n03933933
n04141076,n03976657,n04243546
n01729322,n01664065,n01776313
n02488291,n02088466,n02012849
n03075370,n03857828,n03930313
n02364673,n02089078,n03661043
n04037443,n02782093,n01734418
n02279972,n02951358,n03733131
n03476991,n02085936,n02167151
n01630670,n01877812,n04252077
n02105251,n02264363,n02119789
n03337140,n07613480,n02690373
n07932039,n04254777,n07892512
n03980874,n03649909,n03063689
n02097130,n03124043,n04033901
n02777292,n04120489,n02391049
n02281787,n02134418,n01797886
n02804414,n03854065,n03877472
n03743016,n02727426,n03884397
n04074963,n03481172,n02095314
n03776460,n03661043,n04296562
n03874599,n02607072,n01820546
n02071294,n03259280,n04487081
n03891332,n04254120,n01855672
n01630670,n02112137,n04252077
n02108551,n02860847,n07684084
n01968897,n03825788,n02085936
n04487081,n03478589,n02089078
n02483708,n02782093,n01797886
n06785654,n04372370,n02092002
n02007558,n07754684,n02120505
n02488702,n07583066,n03527444
n03041632,n01914609,n03947888
n02443484,n04487394,n03457902
n02396427,n04540053,n03297495
n02236044,n03706229,n02977058
n03314780,n02104029,n03950228
n03388183,n04548362,n02747177
n03761084,n02165105,n02483708
n04270147,n07614500,n02096437
n01630670,n03179701,n03450230
n03929855,n02108915,n12144580
n02777292,n03379051,n04270147
n04153751,n13037406,n01768244
n02090379,n03633091,n02655020
n02120079,n01667114,n01531178
n02102177,n04141076,n07684084
n02174001,n02326432,n02871525
n03690938,n03888605,n02963159
n02105056,n02403003,n02094433
n02037110,n02787622,n15075141
n03272562,n02782093,n03483316
n04612504,n01729977,n02033041
n03220513,n02408429,n02129165
n02971356,n02132136,n02091467
n02410509,n02966193,n03527444
n01943899,n04005630,n03483316
n02097209,n02281787,n04204347
n04509417,n04252077,n04456115
n03995372,n02108422,n04599235
n06359193,n03255030,n02012849
n07768694,n03259280,n02106030
n03657121,n06874185,n04392985
n03630383,n04517823,n03223299
n02096437,n03590841,n01797886
n04525305,n07565083,n02114855
n02112350,n03538406,n09428293
n02769748,n03627232,n04465501
n04277352,n01592084,n02091244
n03538406,n01729977,n01986214
n02105162,n04476259,n07880968
n03958227,n03134739,n04118776
n04612504,n04201297,n02389026
n03792782,n01807496,n02802426
n01955084,n03291819,n09332890
n02071294,n02804610,n02091635
n07711569,n03259280,n02391049
n04483307,n01664065,n02012849
n07892512,n03000134,n02174001
n01984695,n02111889,n01558993
n02493509,n04540053,n02641379
n04507155,n02687172,n02113712
n01914609,n03691459,n02493793
n04008634,n07753113,n02317335
n04296562,n01677366,n04258138
n03538406,n02134418,n02093428
n02699494,n02264363,n03776460
n02786058,n04371774,n02094258
n01829413,n04070727,n02165456
n04392985,n12998815,n02190166
n03478589,n04404412,n04004767
n02488702,n04133789,n04389033
n09288635,n01755581,n02086240
n07747607,n02011460,n04069434
n02127052,n03803284,n04557648
n03026506,n03623198,n02167151
n02219486,n02107683,n03032252
n03787032,n10565667,n04597913
n02113624,n01665541,n03720891
n02138441,n04070727,n03445777
n02980441,n13054560,n02708093
n04525305,n04265275,n02094433
n04033901,n04501370,n02113186
n09472597,n01514668,n01514859
n03450230,n02443484,n04266014
n03584829,n03188531,n04591713
n03933933,n03355925,n03133878
n03457902,n02281787,n04344873
n01735189,n02979186,n04613696
n02006656,n04346328,n03063599
n09193705,n04200800,n01776313
n02106030,n01990800,n02102318
n03532672,n03220513,n02483362
n04118776,n07717410,n04417672
n03781244,n03594945,n01843383
n03272010,n03666591,n03110669
n02364673,n03724870,n01632458
n03710637,n02111500,n04277352
n02259212,n01774384,n04476259
n10565667,n02966193,n01797886
n01682714,n02102177,n01582220
n02025239,n09256479,n03160309
n02099267,n02417914,n07613480
n04310018,n04208210,n01632458
n03717622,n03100240,n01843065
n02408429,n02206856,n04136333
n02412080,n03721384,n04209239
n01737021,n04344873,n02174001
n07579787,n02641379,n03223299
n04133789,n01984695,n04487081
n01877812,n02107683,n01820546
n02108422,n03770679,n07720875
n03425413,n02526121,n03956157
n04532670,n01917289,n04429376
n02445715,n03841143,n02326432
n01498041,n02342885,n01847000
n02105505,n01728920,n02119789
n12985857,n02894605,n01882714
n13133613,n01817953,n02391049
n02219486,n07734744,n02100877
n02825657,n04209133,n03187595
n02174001,n02256656,n07875152
n02226429,n02085782,n04277352
n01630670,n03045698,n04263257
n01914609,n02769748,n03662601
n01983481,n02892767,n03794056
n01687978,n04517823,n02219486
n03983396,n03179701,n01797886
n04398044,n04133789,n02492660
n04044716,n02951358,n02494079
n03124170,n03047690,n03347037
n04141076,n01877812,n02814533
n01675722,n02089867,n03649909
n02109961,n03249569,n03776460
n02012849,n02097658,n06359193
n07932039,n02992529,n01855672
n01914609,n03691459,n02091635
n04229816,n03874599,n03223299
n04552348,n07745940,n02093991
n02012849,n02445715,n01883070
n12620546,n03089624,n03216828
n03482405,n02025239,n04479046
n07583066,n02109047,n04548280
n02777292,n03134739,n02106550
n04548362,n03899768,n02033041
n04037443,n02006656,n03838899
n02056570,n03498962,n04584207
n02226429,n01601694,n02190166
n02640242,n02231487,n01692333
n01749939,n01917289,n09246464
n02395406,n04229816,n03637318
n01695060,n07584110,n03662601
n04467665,n03982430,n02490219
n02123394,n04317175,n02783161
n02793495,n02894605,n01531178
n02835271,n07760859,n09428293
n01944390,n02442845,n04599235
n03291819,n04311174,n03877845
n07747607,n01871265,n02087046
n02749479,n02206856,n03967562
n02112350,n12267677,n02814533
n02129604,n02093754,n02105641
n04252077,n03958227,n03492542
n04507155,n01983481,n01484850
n04486054,n04070727,n02087394
n02169497,n03492542,n04209133
n02326432,n02085620,n02002724
n04120489,n04153751,n02823428
n03590841,n02091032,n02672831
n01748264,n01806567,n02002556
n04023962,n02108915,n02747177
n01518878,n03179701,n02391049
n02108915,n02058221,n01667778
n04435653,n04263257,n03970156
n03018349,n04149813,n02096585
n12985857,n03047690,n02091467
n03670208,n03761084,n02999410
n09428293,n01978455,n04557648
n03814906,n07717410,n02100735
n04277352,n06874185,n03868242
n03594734,n04141076,n03733805
n04328186,n01819313,n02090622
n02123394,n03447721,n03208938
n07716358,n04371774,n03680355
n07583066,n03259280,n03630383
n03063599,n02978881,n02113712
n03954731,n13052670,n04367480
n02138441,n04065272,n02105056
n04251144,n02321529,n04037443
n03026506,n04039381,n02097474
n04389033,n03000684,n03014705
n02128385,n01737021,n03595614
n01798484,n02481823,n01531178
n01534433,n02817516,n02814533
n03127925,n01910747,n03388549
n02814533,n02134418,n02112018
n09835506,n02134084,n04435653
n03887697,n04033995,n02137549
n03995372,n02879718,n02939185
n04429376,n04252225,n07615774
n07753275,n03218198,n01882714
n03388549,n03498962,n02396427
n01833805,n02096294,n03345487
n02009912,n04070727,n02256656
n02091467,n02536864,n09428293
n02066245,n02088466,n01537544
n02877765,n04200800,n02281406
n03857828,n07836838,n02096585
n02168699,n04584207,n03344393
n04152593,n03804744,n02268853
n01692333,n04540053,n03110669
n02190166,n02096051,n04389033
n03792782,n01807496,n02093647
n02099712,n07768694,n07714990
n09399592,n03837869,n01531178
n02859443,n01729977,n02114367
n03944341,n09256479,n03950228
n03871628,n01737021,n03791053
n01882714,n03394916,n06874185
n03447447,n04074963,n02013706
n01753488,n07615774,n04532670
n04553703,n04485082,n02167151
n04606251,n02111500,n02098105
n01580077,n01514668,n03532672
n02085620,n02091244,n03344393
n03529860,n01631663,n01775062
n07714571,n03196217,n02085936
n02966193,n02769748,n07836838
n04487081,n04557648,n04372370
n04243546,n02088364,n01728920
n02017213,n02089973,n02097047
n03216828,n02916936,n07614500
n02009229,n02086646,n04065272
n02102040,n03272010,n04146614
n03720891,n01737021,n01843383
n02009229,n02408429,n02788148
n03935335,n02356798,n04127249
n07742313,n03710637,n02397096
n04149813,n02769748,n04456115
n03372029,n02018795,n04317175
n02085782,n10148035,n04435653
n02018795,n03935335,n04090263
n02481823,n02640242,n02091635
n04485082,n03255030,n04579145
n03792782,n07584110,n02102318
n02102040,n02101006,n02229544
n10148035,n01496331,n01558993
n02094258,n01860187,n02276258
n04179913,n07590611,n02037110
n02101556,n02017213,n04065272
