anchor_cat,positive_cat,negative_cat
n03063689,n02859443,n02093256
n03325584,n02776631,n01930112
n02106550,n02483362,n04285008
n02966193,n04501370,n02963159
n03075370,n01843383,n04239074
n04456115,n02165105,n01860187
n01580077,n04200800,n02091244
n02790996,n03207743,n02013706
n03141823,n04204238,n04429376
n04040759,n02871525,n02090622
n03485794,n04350905,n03063689
n02089078,n01774750,n03452741
n02667093,n02445715,n06794110
n04550184,n04040759,n02114548
n02835271,n02096177,n02229544
n01950731,n03733131,n04019541
n02791270,n03637318,n03967562
n02132136,n13044778,n01833805
n04447861,n07615774,n02268853
n02129165,n02025239,n04465501
n04557648,n02107142,n02105641
n03240683,n02457408,n04065272
n04525038,n06359193,n07930864
n03770679,n07831146,n09421951
n02133161,n04482393,n02100877
n03841143,n03874599,n03764736
n01616318,n09468604,n07734744
n04443257,n03977966,n02112706
n04542943,n03393912,n03903868
n02096177,n03400231,n04259630
n04067472,n03841143,n03461385
n02093256,n07754684,n03584254
n03929855,n04462240,n01855672
n04589890,n04228054,n03786901
n02870880,n02655020,n03372029
n01580077,n04200800,n02667093
n04370456,n02910353,n09229709
n02917067,n02114712,n02492035
n02190166,n01924916,n04065272
n04606251,n03992509,n03761084
n04409515,n01665541,n09229709
n04041544,n02835271,n04154565
n03995372,n01496331,n01582220
n07932039,n04065272,n02606052
n07860988,n04462240,n02087046
n01819313,n01855032,n01748264
n02500267,n03255030,n04277352
n03843555,n07831146,n02100877
n02098286,n07720875,n03840681
n03785016,n03991062,n02667093
n02105855,n03841143,n03954731
n04266014,n01775062,n03970156
n03126707,n01665541,n04209133
n03929855,n01955084,n04367480
n01775062,n01914609,n02514041
n02917067,n02808440,n01944390
n07714571,n03530642,n04069434
n02114367,n04398044,n04380533
n01877812,n07745940,n03452741
n03041632,n04346328,n02110185
n02799071,n02236044,n02268853
n02666196,n01924916,n03947888
n03930313,n03000684,n03535780
n01664065,n01917289,n02109961
n04277352,n02099601,n03690938
n02092339,n01729977,n01491361
n01817953,n11939491,n02281787
n02077923,n03045698,n02098413
n02361337,n01984695,n03947888
n02110063,n01872401,n02100236
n04311174,n02398521,n04154565
n02106550,n02403003,n04285008
n03958227,n04493381,n02268443
n02841315,n01664065,n03250847
n02110806,n04146614,n02802426
n04204347,n07831146,n04254120
n03720891,n02087046,n04162706
n04239074,n03272562,n04597913
n02493793,n03958227,n03721384
n01986214,n01855032,n01484850
n02892201,n02410509,n02037110
n03109150,n04465501,n03016953
n03832673,n07584110,n03207941
n04532670,n07584110,n02127052
n02437312,n07760859,n02342885
n02480495,n02093647,n04560804
n02277742,n02130308,n15075141
n01924916,n04589890,n04270147
n04026417,n01667114,n03763968
n04507155,n02837789,n09835506
n09193705,n01914609,n04258138
n02017213,n03692522,n04418357
n04493381,n02101388,n03492542
n03599486,n03089624,n04286575
n02687172,n01687978,n02606052
n04273569,n03998194,n04557648
n03141823,n11939491,n02895154
n02127052,n12768682,n03709823
n02256656,n02006656,n03729826
n07583066,n01687978,n02229544
n03394916,n07716906,n02480855
n01768244,n04111531,n03337140
n03444034,n02108089,n04579432
n02165105,n04462240,n02097474
n03983396,n02110341,n02102040
n02123159,n06596364,n04008634
n07753275,n02169497,n01694178
n02977058,n01955084,n02480855
n03379051,n03291819,n03832673
n02493793,n01806567,n04086273
n03903868,n07860988,n03874293
n02457408,n04589890,n03457902
n04371430,n03769881,n09428293
n02093647,n02091244,n02108551
n04532670,n03785016,n02105641
n02749479,n03534580,n04493381
n03216828,n01755581,n02672831
n02088364,n01729977,n02708093
n02110958,n01735189,n04258138
n02808304,n02410509,n03297495
n04252225,n03590841,n02113023
n02066245,n03384352,n03187595
n03602883,n03930313,n03709823
n02363005,n03544143,n01632777
n02992529,n04596742,n02129165
n03197337,n04005630,n02490219
n02110063,n04462240,n04456115
n02128757,n01695060,n03271574
n02077923,n04310018,n03902125
n01770393,n03530642,n02825657
n01806567,n02445715,n04251144
n03944341,n10148035,n03720891
n02123045,n02493793,n02058221
n02117135,n04120489,n09332890
n03467068,n02363005,n03759954
n09288635,n12620546,n12057211
n02011460,n02488291,n04067472
n01494475,n01740131,n02110341
n01797886,n07716906,n04346328
n04612504,n03218198,n04266014
n02190166,n04465501,n03642806
n03160309,n03871628,n01667778
n01665541,n01773549,n03063689
n03775071,n02106662,n02096437
n03991062,n04005630,n02099712
n02108000,n02264363,n02091467
n04335435,n01664065,n01614925
n02825657,n02500267,n06794110
n03259280,n01784675,n04118776
n02086240,n03776460,n03590841
n03662601,n02206856,n03947888
n02088632,n03876231,n03720891
n03838899,n02268443,n04476259
n13054560,n03998194,n02099429
n04330267,n02776631,n04429376
n02090622,n02086646,n03814639
n04487081,n01955084,n02091244
n10148035,n13054560,n03459775
n03125729,n07730033,n01531178
n03657121,n03467068,n02112706
n02730930,n03042490,n01806143
n02033041,n02091467,n02219486
n01776313,n03000684,n07930864
n03532672,n02165105,n02094258
n01910747,n02077923,n02917067
n03534580,n01819313,n02097474
n03125729,n04591157,n03344393
n04562935,n01924916,n15075141
n02690373,n02097658,n02051845
n03290653,n09246464,n01797886
n02457408,n01981276,n03721384
n02799071,n02108915,n01795545
n15075141,n02422106,n02110185
n11879895,n02138441,n04238763
n03733281,n02172182,n03658185
n02325366,n13040303,n02814533
n03950228,n02950826,n09428293
n03775546,n01914609,n02268853
n02128385,n02088364,n03877845
n04350905,n02410509,n01943899
n02093428,n02101556,n02056570
n02101388,n07714990,n02102040
n01980166,n02025239,n03584829
n02490219,n07714990,n04423845
n03216828,n01687978,n02088632
n03240683,n02493793,n01824575
n03710721,n02892767,n01843065
n02692877,n12144580,n02514041
n02276258,n02105641,n02096437
n01592084,n02325366,n02814533
n04332243,n04612504,n02484975
n03134739,n03899768,n04355338
n01729977,n03127747,n03485794
n03201208,n07716358,n02108422
n04259630,n03717622,n02123597
n03841143,n02808304,n03388549
n02493793,n07583066,n02120079
n01689811,n07749582,n01828970
n01514668,n04081281,n02033041
n01753488,n01496331,n04355933
n01608432,n04235860,n09229709
n02606052,n02093647,n02093991
n03127925,n02403003,n02091467
n03063599,n03394916,n02086240
n07873807,n02749479,n02013706
n04596742,n02109047,n03347037
n04049303,n07754684,n04435653
n03729826,n04263257,n03146219
n03868242,n01675722,n06794110
n03384352,n03866082,n04371430
n02095889,n01667778,n02977058
n02111277,n02877765,n02229544
n03920288,n03201208,n02391049
n01770393,n03089624,n09428293
n02342885,n02107312,n03776460
n04179913,n04398044,n03814639
n04482393,n02978881,n02447366
n01955084,n04311174,n02950826
n01872401,n02769748,n03532672
n01945685,n03188531,n04429376
n03876231,n03498962,n03662601
n04505470,n02256656,n03109150
n01978455,n04599235,n02109047
n02690373,n03854065,n02783161
n02097130,n01981276,n02134418
n03857828,n03131574,n15075141
n07768694,n02108551,n03445777
n04008634,n04131690,n02708093
n09468604,n02894605,n03792782
n01751748,n01983481,n02802426
n02085620,n03891332,n04069434
n02356798,n02102973,n01817953
n07697313,n01914609,n02123045
n07565083,n03947888,n02814533
n01806567,n02206856,n02096437
n04486054,n02321529,n01531178
n13044778,n02865351,n04277352
n01737021,n02403003,n02480855
n02412080,n07831146,n02097474
n03459775,n03443371,n02951585
n01985128,n04153751,n04008634
n02100877,n01871265,n02667093
n02091467,n02843684,n04147183
n13054560,n02089078,n03942813
n04404412,n02607072,n04033901
n03000684,n04252077,n02268853
n02233338,n01914609,n02105251
n02096294,n03841143,n07892512
n03028079,n07717556,n04019541
n04596742,n04229816,n02120505
n04584207,n02643566,n02504458
n02089078,n03534580,n02002724
n02802426,n02870880,n02012849
n03483316,n01914609,n01537544
n02125311,n03633091,n03877472
n02104365,n04146614,n02606052
n01983481,n03372029,n01692333
n02129165,n02087046,n04465501
n02088466,n03976467,n07930864
n02231487,n03000134,n02093256
n02130308,n02859443,n01667778
n04462240,n01924916,n04204238
n02804414,n11939491,n02012849
n03532672,n02865351,n02268853
n04208210,n02112137,n02916936
n07714571,n02027492,n01828970
n02037110,n03018349,n15075141
n02808304,n01873310,n02676566
n02113186,n03481172,n07717410
n03047690,n02125311,n01817953
n03776460,n09193705,n02807133
n01685808,n01667114,n02977058
n03481172,n02093859,n03534580
n01860187,n02091635,n02096585
n03967562,n04447861,n03930313
n02112350,n03530642,n02097047
n04263257,n03938244,n02708093
n02106030,n01847000,n02892767
n02091831,n02667093,n02056570
n02102318,n01622779,n02486410
n03042490,n01910747,n12144580
n02486261,n03459775,n03595614
n03841143,n02808304,n02093256
n02129604,n03160309,n02790996
n07860988,n07697537,n02107574
n03218198,n02395406,n04270147
n02086240,n04523525,n04367480
n03376595,n12998815,n03662601
n04152593,n04428191,n03344393
n04523525,n02130308,n02264363
n02226429,n04548280,n02963159
n04326547,n02895154,n04179913
n01496331,n04133789,n02447366
n02704792,n03794056,n02114855
n03345487,n07579787,n04548280
n02165105,n07871810,n03272010
n03877472,n03776460,n04612504
n13037406,n03710637,n03657121
n02097474,n02133161,n02326432
n12144580,n01667778,n02091831
n02112350,n01629819,n04004767
n02108422,n03637318,n09428293
n04371430,n03710193,n03179701
n01978455,n03841143,n02009229
n01773549,n01753488,n04277352
n03841143,n01753488,n01855672
n03982430,n01985128,n02027492
n02090622,n04462240,n07753113
n07614500,n03146219,n01770081
n04366367,n02708093,n04118776
n02486410,n07880968,n03032252
n04065272,n02226429,n01748264
n04009552,n03063689,n03527444
n02099712,n02823750,n02749479
n03717622,n03899768,n03876231
n02666196,n02493793,n02389026
n06874185,n03691459,n02097474
n02951358,n02871525,n01820546
n04019541,n03908618,n02129604
n07734744,n04525305,n03709823
n04204347,n02095570,n04389033
n02017213,n04152593,n02098286
n01622779,n03530642,n03877845
n03063599,n01534433,n02480855
n04579145,n02129604,n02480855
n03109150,n04423845,n03250847
n01978455,n03977966,n02268853
n03085013,n02093754,n07753275
n04265275,n04550184,n03888257
n02123045,n03124043,n04355933
n01728920,n02699494,n03063689
n02256656,n03404251,n02883205
n04065272,n03666591,n02013706
n03598930,n03223299,n03109150
n07697313,n09256479,n15075141
n07613480,n03240683,n02814533
n02747177,n03841143,n04033995
n04192698,n03868863,n02096437
n07745940,n03255030,n02097209
n02226429,n02097298,n01531178
n03888257,n07248320,n02437312
n02978881,n04548362,n02791270
n02701002,n03530642,n09428293
n03447447,n04462240,n03832673
n02690373,n02128925,n02123394
n02033041,n02493509,n02134084
n02488291,n02395406,n02106166
n04251144,n10148035,n04592741
n01580077,n02823428,n02105056
n02102318,n04485082,n02708093
n02099601,n13052670,n02012849
n03000134,n03874599,n03527444
n02268443,n02128757,n03590841
n03345487,n03770439,n01443537
n02395406,n02859443,n02802426
n03877845,n02782093,n02447366
n01675722,n02096051,n03782006
n07745940,n04328186,n04409515
n04328186,n01560419,n01537544
n03950228,n03709823,n02444819
n02786058,n02172182,n02105056
n03710721,n02102177,n02917067
n01494475,n04209133,n02110063
n03179701,n03085013,n03782006
n03980874,n03937543,n03452741
n02108089,n01980166,n04251144
n02445715,n03016953,n02391049
n01632777,n07875152,n03100240
n02417914,n04523525,n02013706
n02091244,n02115913,n03595614
n02487347,n03220513,n02101556
n03457902,n02259212,n03344393
n03447447,n03770679,n02101556
n02281787,n02403003,n02963159
n03792972,n02101388,n01592084
n02077923,n02321529,n02786058
n01728572,n02120505,n02033041
n07730033,n02165105,n02093991
n01968897,n04501370,n04435653
n04584207,n02797295,n03452741
n02086646,n03976467,n04456115
n01697457,n04040759,n03602883
n02361337,n03146219,n02089078
n02280649,n03530642,n03916031
n04418357,n02097298,n03249569
n02699494,n02793495,n03776460
n02776631,n03016953,n04251144
n07880968,n02492660,n02389026
n03792972,n04317175,n02085620
n04367480,n02259212,n01860187
n02704792,n01667114,n02114855
n02226429,n02089867,n01968897
n04456115,n07753113,n04229816
n03895866,n02101388,n02108089
n02980441,n01983481,n03617480
n03781244,n01685808,n03085013
n03445777,n02123045,n01806567
n01729977,n03929855,n01537544
n02488702,n02321529,n02692877
n02787622,n04462240,n03535780
n03089624,n01667114,n03445777
n02802426,n02951585,n01775062
n01443537,n02093428,n02091635
n07695742,n04462240,n02974003
n13037406,n01687978,n02129604
n04086273,n03075370,n03065424
n02177972,n04317175,n03344393
n04201297,n01756291,n02917067
n02699494,n02391049,n02268853
n01774384,n02104365,n01797886
n04540053,n09472597,n01484850
n03483316,n02051845,n07717410
n03938244,n04507155,n03876231
n02988304,n01924916,n01484850
n02977058,n03710721,n03637318
n03857828,n01496331,n02229544
n03980874,n03127925,n02804610
n01990800,n02111129,n03478589
n03877845,n02782093,n01843383
n04493381,n07720875,n01828970
n03724870,n01753488,n02119789
n02486261,n04026417,n01855672
n03124043,n02321529,n04552348
n03937543,n03496892,n02098105
n04553703,n01756291,n04065272
n02168699,n02321529,n03866082
n02490219,n04310018,n04380533
n02096177,n02102973,n04004767
n03255030,n02097658,n03720891
n03188531,n01692333,n04442312
n02815834,n02643566,n02127052
n01755581,n02006656,n02009912
n02128757,n04517823,n03584254
n03992509,n04252077,n03793489
n04548280,n03291819,n09835506
n04389033,n02097658,n02098105
n04265275,n03124043,n02444819
n03534580,n02835271,n03717622
n03063599,n01534433,n02114367
n01924916,n13037406,n07714571
n02109961,n13037406,n03920288
n04548280,n07693725,n03662601
n07718747,n02930766,n03803284
n04548280,n02119789,n03777754
n01773157,n02894605,n02814860
n01784675,n02865351,n02457408
n02814860,n02105641,n03792972
n02112018,n03000134,n03775071
n09193705,n03100240,n03417042
n02259212,n01729322,n02783161
n02483362,n02018795,n03661043
n03134739,n01855032,n02007558
n01728920,n03761084,n02229544
n07836838,n02077923,n02794156
n02123394,n02445715,n03452741
n02361337,n04462240,n03538406
n01682714,n04465501,n02100236
n02514041,n03803284,n03720891
n03691459,n01914609,n02236044
n02017213,n02607072,n03661043
n01980166,n07831146,n02090622
n02077923,n04325704,n02883205
n02098286,n02097047,n03180011
n02484975,n03016953,n03271574
n02951585,n04371430,n03532672
n04152593,n02097658,n02105641
n02113712,n03476991,n02086910
n02123159,n02860847,n03642806
n02117135,n02096051,n04239074
n02927161,n04005630,n04258138
n04536866,n03314780,n02099267
n04597913,n03188531,n02108089
n07930864,n03179701,n02279972
n03976657,n02817516,n03018349
n04229816,n01695060,n04252225
n03602883,n04081281,n04604644
n01685808,n13037406,n04435653
n03691459,n02395406,n03938244
n01871265,n02930766,n03983396
n02002724,n02391049,n01828970
n02797295,n01756291,n02114548
n02493509,n01872401,n02096437
n02108422,n04090263,n02058221
n07753592,n04252225,n03355925
n07615774,n02100236,n04004767
n02692877,n01582220,n04154565
n07613480,n03908618,n01687978
n02109961,n02090721,n07753113
n02092339,n07614500,n03876231
n03763968,n01753488,n03355925
n07734744,n01818515,n02236044
n04116512,n01775062,n04487081
n04560804,n03240683,n03445924
n01498041,n03372029,n03207941
n02115913,n03814906,n02100236
n03291819,n03379051,n04277352
n03384352,n02641379,n04435653
n02437312,n02128757,n04380533
n01582220,n01847000,n02105056
n01694178,n03529860,n02012849
n03379051,n04517823,n02089973
n07695742,n02859443,n03492542
n04258138,n07742313,n01682714
n02814860,n01871265,n02493509
n04328186,n03124043,n02492660
n02099849,n07730033,n02264363
n09332890,n03372029,n02086646
n02058221,n02865351,n04409515
n02951358,n07768694,n01828970
n02105855,n03840681,n03661043
n04131690,n03947888,n01704323
n01751748,n03929855,n02106382
n04554684,n03476991,n02917067
n04456115,n04136333,n03187595
n03125729,n02793495,n02091467
n02028035,n07695742,n04404412
n01496331,n01729977,n02085620
n03141823,n04133789,n01847000
n04229816,n01990800,n03642806
n04462240,n02422106,n02088094
