anchor_cat,positive_cat,negative_cat
n02397096,n02077923,n03014705
n01518878,n02111889,n03776460
n02894605,n04065272,n02106030
n04044716,n02086079,n01843065
n02108000,n03291819,n02174001
n04149813,n03868863,n03657121
n02124075,n01748264,n04263257
n04562935,n02699494,n02094258
n02100877,n02361337,n01768244
n02346627,n02085782,n03792972
n03207941,n02804414,n01531178
n01644373,n04540053,n04033995
n04461696,n01735189,n12144580
n01739381,n01770393,n03782006
n04423845,n04501370,n01601694
n04023962,n02108915,n02165456
n02415577,n01945685,n02114855
n04335435,n02321529,n03956157
n02134418,n02086079,n13133613
n02640242,n03337140,n04263257
n02669723,n01855032,n04239074
n03355925,n02877765,n04251144
n02169497,n12620546,n09428293
n04398044,n03929855,n04548280
n02219486,n02999410,n02091467
n01817953,n02098286,n04131690
n02860847,n03124170,n02100877
n03425413,n04254120,n02481823
n03220513,n02859443,n04239074
n02025239,n10565667,n03832673
n04429376,n01847000,n04141975
n02190166,n02206856,n02490219
n09246464,n02927161,n03877845
n03796401,n03534580,n03838899
n02066245,n02112350,n07930864
n01877812,n01697457,n01843383
n12985857,n02123597,n02129604
n02497673,n02256656,n03445777
n04456115,n01582220,n02056570
n02655020,n01693334,n01806143
n02328150,n03633091,n04252225
n07717556,n07693725,n04487081
n03127747,n04501370,n02167151
n02233338,n02607072,n02219486
n07684084,n02105251,n04523525
n02093754,n07860988,n01833805
n11879895,n04458633,n13133613
n04238763,n03633091,n09428293
n07614500,n01695060,n02825657
n04523525,n02102177,n03763968
n13044778,n02403003,n03109150
n04238763,n03127747,n02259212
n03424325,n03188531,n02930766
n02361337,n01632458,n02825657
n02002724,n04311174,n04589890
n04355338,n04461696,n04465501
n03602883,n02172182,n03782006
n02091635,n02105855,n03958227
n03796401,n02536864,n01531178
n01983481,n09421951,n02396427
n02110958,n02123597,n01770393
n03218198,n02112018,n02840245
n02093754,n02093859,n01667778
n02281406,n01883070,n01798484
n03777568,n03042490,n02109961
n03782006,n02869837,n02090622
n01855672,n02500267,n02012849
n02087394,n03594734,n03786901
n02492660,n03590841,n02114367
n02730930,n02999410,n04111531
n01665541,n04204347,n02113712
n02037110,n02226429,n04273569
n02104029,n02006656,n04417672
n01677366,n03874599,n03532672
n04417672,n01729977,n02655020
n04325704,n03937543,n04604644
n07753275,n03680355,n04487081
n02268853,n07717410,n03761084
n04501370,n01729977,n04552348
n03450230,n02110958,n07684084
n02484975,n01855032,n04418357
n07565083,n12267677,n01833805
n02018207,n02410509,n03447447
n04065272,n03000684,n01828970
n01532829,n03388043,n04118776
n02174001,n02326432,n02105855
n02669723,n01871265,n03642806
n03775546,n01871265,n03272562
n03794056,n01689811,n02443114
n01518878,n02105505,n02492035
n04328186,n03788365,n02105056
n01828970,n02277742,n03775071
n02101006,n04254120,n03877845
n03146219,n02951358,n02870880
n02981792,n04356056,n04443257
n04462240,n02128757,n04347754
n03761084,n01675722,n01734418
n02489166,n02655020,n04154565
n02916936,n04590129,n02124075
n02445715,n02123394,n02391049
n12144580,n04367480,n01807496
n01943899,n03062245,n02109047
n09399592,n03788195,n01558993
n02356798,n02488291,n02012849
n07873807,n02749479,n02606052
n04479046,n02115913,n02190166
n02277742,n01735189,n02690373
n02443484,n02113624,n02859443
n03495258,n03127747,n03903868
n02093859,n03379051,n09468604
n04136333,n02071294,n03877845
n04009552,n04040759,n01843065
n04336792,n02808304,n03595614
n01798484,n03876231,n02088094
n03018349,n04152593,n01990800
n02410509,n02504013,n12144580
n03796401,n03534580,n03838899
n02105056,n02177972,n03133878
n03792782,n06874185,n04263257
n03724870,n02325366,n03733805
n03697007,n04418357,n02093647
n03788195,n09399592,n02229544
n03000684,n03877472,n01748264
n02123394,n01665541,n03877845
n03207743,n03594945,n03344393
n02177972,n01729977,n02119022
n04209133,n07742313,n03776460
n04550184,n01914609,n01632458
n01795545,n04483307,n11879895
n02992529,n04040759,n01797886
n13044778,n02504013,n04259630
n03935335,n03126707,n04505470
n01687978,n02105412,n03956157
n02992211,n12768682,n04380533
n04311004,n04005630,n04033901
n04023962,n01855032,n02814533
n07615774,n02093859,n04332243
n03494278,n01981276,n01828970
n03417042,n02092002,n02119789
n09472597,n02115641,n04118776
n02102480,n03445924,n03197337
n02504458,n01496331,n07930864
n04133789,n02607072,n02138441
n03063599,n03384352,n01806143
n01689811,n07754684,n04326547
n03127747,n01910747,n02229544
n02113978,n02112137,n04081281
n02808440,n07873807,n03733805
n07693725,n02123597,n02091635
n04228054,n04350905,n01968897
n04238763,n01622779,n03642806
n04263257,n04371774,n02056570
n02112706,n02364673,n02480495
n03843555,n02097658,n07753275
n03873416,n04458633,n02117135
n02730930,n01751748,n02105251
n04552348,n03873416,n02509815
n01484850,n03062245,n03126707
n04033995,n04162706,n04317175
n02098105,n03272010,n03791053
n02447366,n03594734,n02107312
n02804610,n04254680,n02097474
n02096437,n04259630,n04136333
n02526121,n02108089,n07930864
n02490219,n02007558,n02190166
n02110806,n04251144,n01514859
n02493509,n03840681,n02447366
n01797886,n03804744,n04456115
n01860187,n02102973,n03467068
n02110063,n01534433,n03742115
n02481823,n02497673,n02906734
n04136333,n07831146,n03903868
n02687172,n02108000,n02865351
n03131574,n03840681,n02096585
n04277352,n13052670,n03733805
n03602883,n03459775,n01847000
n02117135,n02106662,n02009912
n04023962,n02397096,n02091635
n03970156,n01677366,n02087046
n03764736,n01950731,n07718747
n04311174,n02102177,n02086240
n02093428,n02403003,n03733805
n02113978,n03785016,n04081281
n04074963,n03794056,n04258138
n04259630,n03920288,n04310018
n01755581,n02256656,n09246464
n01728572,n02859443,n02100236
n11879895,n04005630,n04606251
n03496892,n12998815,n02870880
n03891332,n03710721,n01843383
n04147183,n01985128,n02268853
n02089973,n02114548,n02119789
n04254777,n07831146,n07930864
n07565083,n07873807,n04296562
n02088632,n02105162,n03733805
n03891251,n03075370,n02457408
n04033995,n04039381,n02988304
n03045698,n02090379,n04505470
n01847000,n01695060,n07718747
n01687978,n01985128,n03041632
n04554684,n04392985,n02977058
n04355933,n03379051,n04389033
n02123597,n02769748,n15075141
n01855672,n04264628,n01797886
n03920288,n02860847,n02963159
n01818515,n04579145,n04371430
n07717556,n02364673,n01558993
n02927161,n02097658,n03063599
n04372370,n02395406,n03887697
n02105056,n03840681,n04380533
n04120489,n01872401,n02883205
n01751748,n02108000,n02018207
n03026506,n01496331,n02090622
n02102480,n01883070,n04366367
n02835271,n02325366,n02100735
n03445924,n02317335,n01755581
n02948072,n02536864,n02138441
n01770393,n01950731,n09428293
n02441942,n03379051,n02123045
n07718472,n07584110,n03216828
n02017213,n02403003,n01983481
n15075141,n03476991,n04326547
n01530575,n03599486,n03617480
n02492035,n02328150,n04476259
n04026417,n01667114,n03065424
n02167151,n02102318,n03393912
n03197337,n02110063,n02493793
n04443257,n03220513,n02123394
n02489166,n02109525,n03720891
n02002556,n02123045,n03764736
n03124043,n04399382,n03938244
n04254777,n03841143,n07930864
n03950228,n02167151,n04277352
n03355925,n03075370,n02105641
n01983481,n04584207,n02093991
n03877845,n03028079,n01873310
n02454379,n01829413,n03461385
n02106550,n02493793,n04435653
n01829413,n01748264,n04243546
n02124075,n03394916,n09229709
n04398044,n03888605,n03814639
n03529860,n01694178,n02326432
n01817953,n02096051,n02110806
n04238763,n03947888,n02114367
n01631663,n01695060,n04317175
n02119789,n01774384,n03063599
n03085013,n03047690,n02326432
n02127052,n02123597,n03595614
n01667114,n03868863,n01797886
n04589890,n03220513,n02480855
n02951585,n02870880,n02229544
n01632458,n11939491,n02397096
n01914609,n03089624,n04487081
n04418357,n04542943,n02119789
n02169497,n07613480,n03661043
n01985128,n01687978,n04443257
n04423845,n04372370,n06359193
n04465501,n04552348,n03063689
n02107683,n02090379,n02268853
n12998815,n01498041,n01817953
n02486261,n03459775,n04357314
n03947888,n04008634,n02124075
n02727426,n09229709,n07930864
n07760859,n03666591,n03720891
n03670208,n04070727,n01773797
n04398044,n03908714,n07248320
n01883070,n01873310,n04417672
n01514668,n04596742,n01667778
n03983396,n03670208,n04517823
n07753275,n03680355,n04487081
n02096585,n02483708,n01828970
n04239074,n02091032,n02840245
n03476684,n03841143,n09332890
n02129604,n04371774,n03670208
n01496331,n02410509,n02794156
n04081281,n04243546,n02397096
n01873310,n04517823,n03720891
n04004767,n03868242,n04456115
n04264628,n04200800,n15075141
n02018795,n04252077,n04118776
n01667114,n07615774,n02870880
n02138441,n03127747,n03445777
n04239074,n02795169,n02113799
n02319095,n02398521,n02676566
n04136333,n02127052,n03485407
n01847000,n04310018,n03995372
n02965783,n09193705,n01537544
n02108089,n01871265,n07715103
n04584207,n02860847,n04562935
n01697457,n01877812,n12144580
n02346627,n04254777,n02281406
n02110627,n07590611,n04443257
n04355933,n07695742,n07248320
n02119022,n02110341,n02457408
n02105412,n03124043,n02480855
n02410509,n02102973,n09428293
n01704323,n02797295,n03447447
n02106166,n02009912,n04204238
n04254777,n02782093,n02490219
n04476259,n03400231,n01943899
n09421951,n09468604,n03775546
n03670208,n04116512,n02786058
n02930766,n04613696,n03938244
n03888605,n04099969,n04147183
n03535780,n03146219,n03527444
n02445715,n02397096,n02963159
n02510455,n04548362,n02917067
n02492660,n03977966,n01532829
n03814639,n01820546,n01532829
n04044716,n03692522,n04604644
n03208938,n03000684,n02088632
n03400231,n07717410,n02095314
n04252077,n03000684,n04579432
n04483307,n03124043,n07930864
n03085013,n02807133,n02119022
n03782006,n01775062,n02096437
n02342885,n03127747,n04086273
n04004767,n04557648,n03888257
n02951358,n04141076,n01797886
n02091244,n02085620,n04153751
n07697537,n02088238,n04136333
n03938244,n03179701,n03026506
n07760859,n02108422,n03201208
n04532106,n03666591,n01531178
n02123159,n02104365,n03532672
n07565083,n07590611,n01820546
n03697007,n04418357,n04086273
n02879718,n04350905,n04118776
n02056570,n01820546,n02100735
n03670208,n03761084,n03032252
n02930766,n01945685,n04596742
n04118538,n01695060,n02279972
n02119789,n04346328,n02326432
n03998194,n07695742,n03709823
n04330267,n03127747,n07930864
n01496331,n04517823,n01531178
n02342885,n02423022,n07753113
n02489166,n02655020,n01798484
n04517823,n02403003,n04429376
n02089078,n01847000,n03786901
n03000684,n03873416,n02097047
n03045698,n02510455,n03983396
n07590611,n07613480,n02783161
n02443114,n02403003,n15075141
n03272562,n03201208,n02098105
n04517823,n02979186,n04209133
n02134084,n02105641,n01860187
n04606251,n04208210,n02092339
n12057211,n03874599,n02093647
n03461385,n07693725,n01755581
n03290653,n03127925,n02137549
n03920288,n01728920,n03709823
n02111889,n01518878,n03207941
n02423022,n02051845,n04086273
n02860847,n02892767,n03980874
n07753275,n03598930,n04243546
n04039381,n07742313,n03777568
n07753592,n01980166,n01641577
n04540053,n01751748,n01484850
n01697457,n01695060,n09332890
n04200800,n02966193,n02883205
n01498041,n01871265,n02097209
n03127925,n02119022,n15075141
n03598930,n02259212,n02027492
n07584110,n07613480,n02009229
n04162706,n01677366,n03697007
n03459775,n02090379,n03187595
n02088632,n03773504,n02097474
n04613696,n04149813,n03134739
n01498041,n04507155,n02097209
n02093859,n04447861,n04589890
n09193705,n03095699,n03208938
n02130308,n04081281,n07880968
n01776313,n03888257,n04392985
n04423845,n03379051,n02490219
n03534580,n09472597,n04347754
n04447861,n09193705,n01770081
n02112350,n02442845,n01855672
n07753275,n02087394,n04344873
n03792972,n04461696,n02088466
n03680355,n04355338,n02113023
n03763968,n03127747,n09428293
n03016953,n04325704,n04008634
n03770439,n04479046,n01797886
n01692333,n01693334,n02977058
n03345487,n02860847,n02481823
n01580077,n01695060,n02894605
n01537544,n02028035,n04026417
n01532829,n03127925,n02113023
n01601694,n02787622,n01855672
n04296562,n01697457,n02814533
n02692877,n01694178,n04263257
n03657121,n02480495,n03942813
n03903868,n02843684,n04367480
n02641379,n01774384,n03903868
n12768682,n01735189,n04532670
n04118538,n01518878,n02106550
n02114712,n01877812,n03958227
n03733281,n04310018,n02113023
n07920052,n03929660,n04486054
n02992211,n04501370,n02165456
n03658185,n01728920,n02095314
n09835506,n02487347,n03063599
n07717410,n02174001,n03938244
n01693334,n01744401,n04049303
n04336792,n07753113,n02100877
n02526121,n01910747,n03825788
n01883070,n04228054,n04239074
n03180011,n04507155,n01755581
n04286575,n02966687,n02264363
n02281787,n03126707,n02917067
n02356798,n02395406,n04486054
n04254777,n01914609,n04141327
n02514041,n04136333,n03201208
n03666591,n01914609,n04033901
n03838899,n02412080,n02927161
n01751748,n02782093,n09332890
n02981792,n02108915,n03602883
n03325584,n02988304,n07930864
n01687978,n01729977,n02444819
n02033041,n02790996,n04265275
n03991062,n03837869,n15075141
n02106550,n02490219,n02091467
n01558993,n13054560,n04049303
n09421951,n07583066,n02708093
n04008634,n04273569,n02093256
n03868242,n02877765,n09332890
n03393912,n04428191,n02102040
n03710637,n02128925,n02391049
n02807133,n01930112,n02119022
n04525305,n02909870,n09332890
n02098105,n01984695,n03937543
n02423022,n04536866,n03344393
n04146614,n03457902,n04423845
n02087394,n02089078,n03958227
n03259280,n01873310,n02124075
n02504458,n01592084,n03720891
n07248320,n02113624,n07565083
n12267677,n04517823,n01537544
n02361337,n03146219,n09428293
n04074963,n01443537,n01843383
n01776313,n01914609,n03876231
n02492035,n01692333,n04346328
n01978455,n01855032,n04380533
n02108551,n03599486,n02708093
n07697313,n12144580,n02087046
n02113186,n02093754,n02268853
n04371430,n02102177,n03467068
n03478589,n07768694,n02117135
n04548362,n04336792,n02883205
n02105641,n07579787,n03832673
n01833805,n02071294,n03786901
n02841315,n04026417,n02870880
n02536864,n03388043,n02814533
n03720891,n03481172,n03250847
n02168699,n02799071,n02966687
n03538406,n02093754,n04592741
n03595614,n01682714,n02444819
n02109047,n02113624,n04592741
n02840245,n03666591,n02606052
n02134084,n03770439,n07734744
n04044716,n03888605,n02091635
n01687978,n13037406,n02093647
n03345487,n03379051,n01817953
n03891332,n01735189,n04317175
n04372370,n12768682,n02098286
n02841315,n03482405,n04592741
n04120489,n02130308,n03642806
n03649909,n07754684,n04204238
n02007558,n02233338,n02788148
n01860187,n02025239,n04599235
n01631663,n03476684,n04505470
n03785016,n02113978,n03662601
n02321529,n01945685,n02117135
n03249569,n03000247,n02012849
n03196217,n04371774,n01558993
n01665541,n07730033,n03729826
n03394916,n04023962,n03063689
n03733281,n02412080,n03877472
n04081281,n04228054,n15075141
n02108422,n02094258,n02977058
n03854065,n04254120,n02486261
n03717622,n01729977,n04008634
n02113023,n04418357,n04258138
n02119022,n03379051,n04127249
n04550184,n04285008,n02115641
n02445715,n02123394,n02099712
n03692522,n02017213,n04418357
n01694178,n01616318,n02492660
n01818515,n03179701,n03452741
n03680355,n02769748,n02114548
n04259630,n04458633,n02085936
n02105412,n03530642,n02823750
n02948072,n04039381,n02113023
n04347754,n02346627,n02391049
n01592084,n02948072,n03670208
n03529860,n01910747,n04613696
n01728920,n02123597,n12144580
n04465501,n03982430,n02802426
n02107142,n02395406,n04447861
n01955084,n03991062,n02747177
n03134739,n02782093,n04429376
n02916936,n03680355,n02114712
n02091467,n02107908,n02106550
n03271574,n03721384,n01943899
n03602883,n01728572,n02514041
n04505470,n01806143,n03109150
n04355933,n02672831,n04277352
n01644900,n02206856,n02490219
n02106550,n02114712,n03838899
n02106550,n03804744,n04326547
n02483708,n04458633,n12144580
n07742313,n03089624,n01484850
n02606052,n02094433,n04204347
n03599486,n04228054,n03393912
n02974003,n13054560,n04033901
n03792972,n03017168,n02676566
n06785654,n03623198,n03814639
n02108422,n02094258,n04599235
n03976467,n03691459,n02483362
